1	301401	301650	270	16	94.41	CG
1	301401	301650	47	89	34.56	CHG
1	301401	301650	1391	1782	43.84	CHH
1	751422	751630	544	25	95.61	CG
1	751422	751630	58	81	41.73	CHG
1	751422	751630	690	2892	19.26	CHH
1	831964	832562	1412	60	95.92	CG
1	831964	832562	1204	186	86.62	CHG
1	831964	832562	1211	3720	24.56	CHH
1	1349307	1349537	83	9	90.22	CHG
1	1349307	1349537	318	2249	12.39	CHH
1	1377440	1378052	266	19	93.33	CG
1	1377440	1378052	326	116	73.76	CHG
1	1377440	1378052	2432	5767	29.66	CHH
1	1788440	1788928	737	29	96.21	CG
1	1788440	1788928	7	42	14.29	CHG
1	1788440	1788928	1070	5956	15.23	CHH
1	1789091	1789350	172	9	95.03	CG
1	1789091	1789350	144	88	62.07	CHG
1	1789091	1789350	1524	2575	37.18	CHH
1	2238174	2238281	76	3	96.20	CG
1	2238174	2238281	73	10	87.95	CHG
1	2238174	2238281	275	1613	14.57	CHH
1	2260684	2260758	133	930	12.51	CHH
1	4981767	4981906	657	584	52.94	CHH
1	7687746	7687909	85	7	92.39	CG
1	7687746	7687909	11	43	20.37	CHG
1	7687746	7687909	356	2001	15.10	CHH
1	8431744	8431928	68	5	93.15	CG
1	8431744	8431928	635	1543	29.16	CHH
1	9585903	9586147	118	108	52.21	CHG
1	9585903	9586147	1023	1884	35.19	CHH
1	9767360	9767454	59	4	93.65	CG
1	9767360	9767454	50	16	75.76	CHG
1	9767360	9767454	298	811	26.87	CHH
1	10432345	10432562	617	1231	33.39	CG
1	10432345	10432562	222	672	24.83	CHG
1	10432345	10432562	460	1542	22.98	CHH
1	10834154	10834494	64	26	71.11	CHG
1	10834154	10834494	686	3379	16.88	CHH
1	10926897	10927718	2770	132	95.45	CG
1	10926897	10927718	2397	696	77.50	CHG
1	10926897	10927718	808	6532	11.01	CHH
1	11189069	11189507	987	278	78.02	CG
1	11189069	11189507	431	165	72.32	CHG
1	11189069	11189507	714	3790	15.85	CHH
1	11191256	11191497	899	49	94.83	CG
1	11191256	11191497	231	372	38.31	CHG
1	11191256	11191497	323	2042	13.66	CHH
1	11796108	11796316	216	34	86.40	CG
1	11796108	11796316	208	393	34.61	CHG
1	11796108	11796316	339	2010	14.43	CHH
1	11928347	11928520	302	2442	11.01	CHH
1	11940126	11940209	190	1311	12.66	CHH
1	12597813	12598048	1053	1858	36.17	CHH
1	14322168	14322402	297	22	93.10	CG
1	14322168	14322402	114	46	71.25	CHG
1	14322168	14322402	743	1939	27.70	CHH
1	14347206	14347429	69	20	77.53	CG
1	14347206	14347429	157	505	23.72	CHG
1	14347206	14347429	315	2676	10.53	CHH
1	14358588	14358799	170	9	94.97	CG
1	14358588	14358799	167	50	76.96	CHG
1	14358588	14358799	1031	1617	38.94	CHH
1	16709412	16710638	3259	102	96.97	CG
1	16709412	16710638	1900	816	69.96	CHG
1	16709412	16710638	1342	9803	12.04	CHH
1	17043053	17043218	634	19	97.09	CG
1	17043053	17043218	194	52	78.86	CHG
1	17043053	17043218	442	1287	25.56	CHH
1	18600195	18600325	198	10	95.19	CG
