1	104478	104599	34	2	94.44	CG
1	104478	104599	40	10	80.00	CHG
1	104478	104599	173	438	28.31	CHH
1	521199	522723	1610	1926	45.53	CG
1	521199	522723	321	2842	10.15	CHG
1	521199	522723	826	14098	5.53	CHH
1	718927	719135	2	274	0.72	CG
1	718927	719135	17	425	3.85	CHG
1	718927	719135	102	1778	5.43	CHH
1	1687637	1688991	43	1957	2.15	CG
1	1687637	1688991	151	2322	6.11	CHG
1	1687637	1688991	508	10978	4.42	CHH
1	1781116	1781366	94	1415	6.23	CG
1	1781116	1781366	39	539	6.75	CHG
1	1781116	1781366	66	1242	5.05	CHH
1	2137510	2140455	979	8038	10.86	CG
1	2137510	2140455	961	6620	12.68	CHG
1	2137510	2140455	2171	24136	8.25	CHH
1	2172488	2172625	17	275	5.82	CG
1	2172488	2172625	126	2069	5.74	CHH
1	2198640	2199644	3510	155	95.77	CG
1	2198640	2199644	1476	959	60.62	CHG
1	2198640	2199644	666	2807	19.18	CHH
1	2541454	2541598	234	238	49.58	CG
1	2541454	2541598	18	220	7.56	CHG
1	2541454	2541598	133	1537	7.96	CHH
1	2579778	2580676	1753	299	85.43	CG
1	2579778	2580676	140	2308	5.72	CHG
1	2579778	2580676	414	8524	4.63	CHH
1	3016827	3017062	41	1059	3.73	CG
1	3016827	3017062	30	527	5.39	CHG
1	3016827	3017062	76	1453	4.97	CHH
1	4122738	4127182	2433	6981	25.84	CG
1	4122738	4127182	891	11356	7.28	CHG
1	4122738	4127182	4006	38757	9.37	CHH
1	4510347	4510477	78	4	95.12	CG
1	4510347	4510477	19	112	14.50	CHG
1	4510347	4510477	230	1148	16.69	CHH
1	4702022	4702256	211	357	37.15	CG
1	4702022	4702256	27	257	9.51	CHG
1	4702022	4702256	178	1153	13.37	CHH
1	5814441	5815039	5	534	0.93	CG
1	5814441	5815039	53	1167	4.34	CHG
1	5814441	5815039	338	5843	5.47	CHH
1	6934697	6934863	557	3	99.46	CG
1	6934697	6934863	248	39	86.41	CHG
1	6934697	6934863	338	897	27.37	CHH
1	7198017	7199243	1795	81	95.68	CG
1	7198017	7199243	199	2759	6.73	CHG
1	7198017	7199243	566	11864	4.55	CHH
1	7302410	7302594	8	735	1.08	CG
1	7302410	7302594	20	286	6.54	CHG
1	7302410	7302594	105	1592	6.19	CHH
1	7518469	7519081	35	933	3.62	CG
1	7518469	7519081	76	1131	6.30	CHG
1	7518469	7519081	239	4775	4.77	CHH
1	7690448	7691550	168	2979	5.34	CG
1	7690448	7691550	222	2451	8.31	CHG
1	7690448	7691550	692	9099	7.07	CHH
1	8124136	8124703	2146	62	97.19	CG
1	8124136	8124703	830	556	59.88	CHG
1	8124136	8124703	781	4891	13.77	CHH
1	8426975	8427236	182	59	75.52	CG
1	8426975	8427236	37	771	4.58	CHG
1	8426975	8427236	98	2238	4.20	CHH
1	8831214	8831605	682	34	95.25	CG
1	8831214	8831605	288	268	51.80	CHG
1	8831214	8831605	263	3133	7.74	CHH
1	8866192	8866541	1120	39	96.64	CG
1	8866192	8866541	481	212	69.41	CHG
1	8866192	8866541	466	1963	19.18	CHH
1	9124022	9124118	155	4	97.48	CG
1	9124022	9124118	372	107	77.66	CHG
1	9124022	9124118	169	667	20.22	CHH
1	9260960	9261224	151	6	96.18	CG
1	9260960	9261224	22	516	4.09	CHG
1	9260960	9261224	171	2778	5.80	CHH
1	9681083	9681232	137	71	65.87	CG
1	9681083	9681232	196	404	32.67	CHH
1	9734291	9734532	3	396	0.75	CG
