1	2555114	2555411	1049	89	92.18	CG
1	2555114	2555411	323	323	50.00	CHG
1	2555114	2555411	241	2228	9.76	CHH
1	8143115	8144572	1064	3008	26.13	CG
1	8143115	8144572	689	2181	24.01	CHG
1	8143115	8144572	1501	13178	10.23	CHH
1	8856289	8857459	3678	136	96.43	CG
1	8856289	8857459	1978	1039	65.56	CHG
1	8856289	8857459	1609	5529	22.54	CHH
1	9440253	9440373	119	2	98.35	CG
1	9440253	9440373	329	96	77.41	CHG
1	9440253	9440373	149	947	13.59	CHH
1	10922927	10924097	5139	166	96.87	CG
1	10922927	10924097	1394	1634	46.04	CHG
1	10922927	10924097	867	8823	8.95	CHH
1	10924272	10925038	1056	78	93.12	CG
1	10924272	10925038	828	548	60.17	CHG
1	10924272	10925038	966	6149	13.58	CHH
1	10926447	10926494	100	0	100.00	CG
1	10926447	10926494	48	23	67.61	CHG
1	10926447	10926494	38	435	8.03	CHH
1	10927779	10928239	22	1132	1.91	CG
1	10927779	10928239	55	1352	3.91	CHG
1	10927779	10928239	241	3835	5.91	CHH
1	11194466	11195470	4903	98	98.04	CG
1	11194466	11195470	1434	403	78.06	CHG
1	11194466	11195470	2335	6962	25.12	CHH
1	11195594	11197144	3526	100	97.24	CG
1	11195594	11197144	2247	584	79.37	CHG
1	11195594	11197144	2935	10320	22.14	CHH
1	11469690	11470040	986	438	69.24	CG
1	11469690	11470040	284	630	31.07	CHG
1	11469690	11470040	203	2661	7.09	CHH
1	11476217	11476541	972	56	94.55	CG
1	11476217	11476541	377	263	58.91	CHG
1	11476217	11476541	180	2996	5.67	CHH
1	11476776	11476980	453	28	94.18	CG
1	11476776	11476980	237	334	41.51	CHG
1	11476776	11476980	95	1368	6.49	CHH
1	14960932	14961729	3135	170	94.86	CG
1	14960932	14961729	902	1600	36.05	CHG
1	14960932	14961729	788	7304	9.74	CHH
1	20811581	20812788	1402	93	93.78	CG
1	20811581	20812788	1165	701	62.43	CHG
1	20811581	20812788	1227	11209	9.87	CHH
1	20812987	20814418	5170	150	97.18	CG
1	20812987	20814418	3074	895	77.45	CHG
1	20812987	20814418	1933	11895	13.98	CHH
1	21008974	21009872	938	46	95.33	CG
1	21008974	21009872	843	381	68.87	CHG
1	21008974	21009872	639	8765	6.79	CHH
1	21009973	21014417	8438	465	94.78	CG
1	21009973	21014417	5687	7137	44.35	CHG
1	21009973	21014417	2885	38203	7.02	CHH
1	25251599	25253560	4643	1314	77.94	CG
1	25251599	25253560	1346	2420	35.74	CHG
1	25251599	25253560	1729	14623	10.57	CHH
1	25254184	25254575	1370	57	96.01	CG
1	25254184	25254575	436	306	58.76	CHG
1	25254184	25254575	520	2364	18.03	CHH
1	26580982	26582392	5401	106	98.08	CG
1	26580982	26582392	2018	1282	61.15	CHG
1	26580982	26582392	1527	8132	15.81	CHH
1	28208118	28209343	4325	121	97.28	CG
1	28208118	28209343	1435	915	61.06	CHG
1	28208118	28209343	1385	4785	22.45	CHH
1	28209629	28210983	2995	239	92.61	CG
1	28209629	28210983	2436	1114	68.62	CHG
1	28209629	28210983	1626	14523	10.07	CHH
1	28211421	28212110	820	43	95.02	CG
1	28211421	28212110	1055	284	78.79	CHG
1	28211421	28212110	715	8060	8.15	CHH
1	30811371	30812183	2013	150	93.07	CG
1	30811371	30812183	1224	832	59.53	CHG
1	30811371	30812183	886	5344	14.22	CHH
1	36452592	36453218	1398	338	80.53	CG
1	36452592	36453218	582	746	43.83	CHG
1	36452592	36453218	591	4650	11.28	CHH
1	38451745	38452887	2929	1035	73.89	CG
1	38451745	38452887	1321	1466	47.40	CHG
1	38451745	38452887	2463	9270	20.99	CHH
1	41135938	41135972	7	124	5.34	CG
1	41135938	41135972	7	63	10.00	CHG
1	41135938	41135972	17	271	5.90	CHH
2	3701316	3701517	266	16	94.33	CG
2	3701316	3701517	182	196	48.15	CHG
2	3701316	3701517	167	2115	7.32	CHH
2	6759920	6761510	3299	123	96.41	CG
2	6759920	6761510	1872	1192	61.10	CHG
2	6759920	6761510	1194	12680	8.61	CHH
2	7610238	7610762	1572	45	97.22	CG
2	7610238	7610762	572	618	48.07	CHG
2	7610238	7610762	739	2896	20.33	CHH
2	8346082	8346522	759	21	97.31	CG
2	8346082	8346522	972	230	80.87	CHG
2	8346082	8346522	537	4276	11.16	CHH
2	13582141	13582726	805	37	95.61	CG
2	13582141	13582726	1001	287	77.72	CHG
2	13582141	13582726	402	5601	6.70	CHH
2	14698488	14698632	188	160	54.02	CG
2	14698488	14698632	204	275	42.59	CHG
2	14698488	14698632	234	569	29.14	CHH
2	16555825	16557101	1311	2721	32.51	CG
2	16555825	16557101	600	2894	17.17	CHG
2	16555825	16557101	754	8222	8.40	CHH
2	16557180	16558295	1312	1497	46.71	CG
2	16557180	16558295	935	2053	31.29	CHG
2	16557180	16558295	1297	8920	12.69	CHH
2	29633236	29636111	7057	1900	78.79	CG
2	29633236	29636111	5249	2632	66.60	CHG
2	29633236	29636111	4911	24089	16.93	CHH
2	29778535	29779835	3419	103	97.08	CG
2	29778535	29779835	1812	682	72.65	CHG
2	29778535	29779835	2213	13185	14.37	CHH
2	29780404	29782752	4480	314	93.45	CG
2	29780404	29782752	2002	691	74.34	CHG
2	29780404	29782752	4218	18979	18.18	CHH
2	33668330	33668734	271	1083	20.01	CG
2	33668330	33668734	160	1110	12.60	CHG
2	33668330	33668734	507	3209	13.64	CHH
3	7205990	7206396	1342	32	97.67	CG
3	7205990	7206396	1036	217	82.68	CHG
3	7205990	7206396	468	3171	12.86	CHH
3	7208162	7208468	972	26	97.39	CG
3	7208162	7208468	390	127	75.44	CHG
3	7208162	7208468	482	2752	14.90	CHH
3	10131683	10133676	5464	1063	83.71	CG
3	10131683	10133676	2224	2441	47.67	CHG
3	10131683	10133676	2848	16932	14.40	CHH
3	12711049	12711825	1102	50	95.66	CG
3	12711049	12711825	565	326	63.41	CHG
3	12711049	12711825	914	6412	12.48	CHH
3	12711907	12712969	3322	233	93.45	CG
3	12711907	12712969	1947	1168	62.50	CHG
3	12711907	12712969	1205	9146	11.64	CHH
3	13925598	13926734	3597	103	97.22	CG
3	13925598	13926734	1541	960	61.62	CHG
3	13925598	13926734	873	8382	9.43	CHH
3	15610099	15611396	4737	126	97.41	CG
3	15610099	15611396	1741	1002	63.47	CHG
3	15610099	15611396	2185	10742	16.90	CHH
3	17446064	17447102	2997	107	96.55	CG
3	17446064	17447102	2164	455	82.63	CHG
